"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX5164438","data/fastq/SRX5164438_SRR8353576_1.fastq.gz","data/fastq/SRX5164438_SRR8353576_2.fastq.gz","SRR8353576","SRX5164438","SAMN10615515","SRS4173238","PRJNA510445","SRP173922","SRA824991","4-14-1003-25","4-14-1003-25","4-14-1003-25","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1003-25","Illumina HiSeq 2000","ILLUMINA","3157352410","17074599","408170","human gut metagenome","4-14-1003-25","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","b6a4d9f2025b83917a0989671286cf6d;8dc4f6a2877c360d1bd5264293b901c4","894449217;916458991","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8353576/SRR8353576_2.fastq.gz"
"SRX5164439","data/fastq/SRX5164439_SRR8353577_1.fastq.gz","data/fastq/SRX5164439_SRR8353577_2.fastq.gz","SRR8353577","SRX5164439","SAMN10615516","SRS4173239","PRJNA510445","SRP173922","SRA824991","4-14-1002-25","4-14-1002-25","4-14-1002-25","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1002-25","Illumina HiSeq 2000","ILLUMINA","4247533117","23013012","408170","human gut metagenome","4-14-1002-25","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","96b41ca4bc6819580a30d17fa7aeccde;4d911a4dca6b08744cf568ecb18ab187","1187924596;1210707790","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8353577/SRR8353577_2.fastq.gz"
"SRX5164440","data/fastq/SRX5164440_SRR8353578_1.fastq.gz","data/fastq/SRX5164440_SRR8353578_2.fastq.gz","SRR8353578","SRX5164440","SAMN10615517","SRS4173240","PRJNA510445","SRP173922","SRA824991","4-14-1003-20","4-14-1003-20","4-14-1003-20","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1003-20","Illumina HiSeq 2000","ILLUMINA","3551382838","19193098","408170","human gut metagenome","4-14-1003-20","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","d1c5d0829865ac0457b0d92282eecde5;0b33dde80022cf956fe634b324637fa4","1001730443;1019204147","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8353578/SRR8353578_2.fastq.gz"
"SRX5164441","data/fastq/SRX5164441_SRR8353579_1.fastq.gz","data/fastq/SRX5164441_SRR8353579_2.fastq.gz","SRR8353579","SRX5164441","SAMN10615518","SRS4173241","PRJNA510445","SRP173922","SRA824991","4-14-1004-10","4-14-1004-10","4-14-1004-10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1004-10","Illumina HiSeq 2000","ILLUMINA","3892502810","21137625","408170","human gut metagenome","4-14-1004-10","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","b252bb2d53166e9f474e9626275f5485;b4b9da9349bd5419142dc2ad467cf8bf","1121316061;1146381291","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8353579/SRR8353579_2.fastq.gz"
"SRX5164442","data/fastq/SRX5164442_SRR8353580_1.fastq.gz","data/fastq/SRX5164442_SRR8353580_2.fastq.gz","SRR8353580","SRX5164442","SAMN10615519","SRS4173242","PRJNA510445","SRP173922","SRA824991","4-14-1003-10","4-14-1003-10","4-14-1003-10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1003-10","Illumina HiSeq 2000","ILLUMINA","3177807910","17191757","408170","human gut metagenome","4-14-1003-10","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","178780b150d73dd75e606299d3005bff;8d183d27ac46b20b9e134890f469b274","900573944;928179745","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8353580/SRR8353580_2.fastq.gz"
"SRX5164443","data/fastq/SRX5164443_SRR8353581_1.fastq.gz","data/fastq/SRX5164443_SRR8353581_2.fastq.gz","SRR8353581","SRX5164443","SAMN10615520","SRS4173243","PRJNA510445","SRP173922","SRA824991","4-14-1003-15","4-14-1003-15","4-14-1003-15","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1003-15","Illumina HiSeq 2000","ILLUMINA","6093701568","33136415","408170","human gut metagenome","4-14-1003-15","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","d842f6c18f00dfee860d7ba8df40aa3f;dbdc45054a94a01e7375e085d3be7a0b","1658633453;1673015597","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8353581/SRR8353581_2.fastq.gz"
"SRX5164444","data/fastq/SRX5164444_SRR8353582_1.fastq.gz","data/fastq/SRX5164444_SRR8353582_2.fastq.gz","SRR8353582","SRX5164444","SAMN10615521","SRS4173244","PRJNA510445","SRP173922","SRA824991","4-14-1004-15","4-14-1004-15","4-14-1004-15","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1004-15","Illumina HiSeq 2000","ILLUMINA","4366767763","23726947","408170","human gut metagenome","4-14-1004-15","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","ee3c7d0219323e3ad7b3abbf2e4abdf9;7d2eadbc52f0e0e4af7e65fccd9ee08a","1262712800;1289608477","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8353582/SRR8353582_2.fastq.gz"
"SRX5164445","data/fastq/SRX5164445_SRR8353583_1.fastq.gz","data/fastq/SRX5164445_SRR8353583_2.fastq.gz","SRR8353583","SRX5164445","SAMN10615522","SRS4173245","PRJNA510445","SRP173922","SRA824991","4-14-1004-05","4-14-1004-05","4-14-1004-05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1004-05","Illumina HiSeq 2000","ILLUMINA","2543035065","13858135","408170","human gut metagenome","4-14-1004-05","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","cc1061699965e281f4a7992705efbccc;7a2be766a73cddd139fb44116c9245df","743165203;765377074","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8353583/SRR8353583_2.fastq.gz"
"SRX5164446","data/fastq/SRX5164446_SRR8353584_1.fastq.gz","data/fastq/SRX5164446_SRR8353584_2.fastq.gz","SRR8353584","SRX5164446","SAMN10615523","SRS4173246","PRJNA510445","SRP173922","SRA824991","4-14-1005-15","4-14-1005-15","4-14-1005-15","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1005-15","Illumina HiSeq 2000","ILLUMINA","3802446602","20626298","408170","human gut metagenome","4-14-1005-15","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","77c0d050fecea60c04f88914b174a46d;6fd7d68d8ede1be4ad185eab6c30ba7e","1079827583;1101350922","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8353584/SRR8353584_2.fastq.gz"
"SRX5164447","data/fastq/SRX5164447_SRR8353585_1.fastq.gz","data/fastq/SRX5164447_SRR8353585_2.fastq.gz","SRR8353585","SRX5164447","SAMN10615524","SRS4173247","PRJNA510445","SRP173922","SRA824991","4-14-1006-10","4-14-1006-10","4-14-1006-10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1006-10","Illumina HiSeq 2000","ILLUMINA","3825788607","20744334","408170","human gut metagenome","4-14-1006-10","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","d7af1db5f76351d21f17027f31ae9b81;788ab96a8dd567649311e72cd38c2207","1080428300;1109239405","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8353585/SRR8353585_2.fastq.gz"
"SRX5164448","data/fastq/SRX5164448_SRR8353586_1.fastq.gz","data/fastq/SRX5164448_SRR8353586_2.fastq.gz","SRR8353586","SRX5164448","SAMN10615525","SRS4173248","PRJNA510445","SRP173922","SRA824991","4-14-1004-25","4-14-1004-25","4-14-1004-25","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1004-25","Illumina HiSeq 2000","ILLUMINA","3626663739","19626894","408170","human gut metagenome","4-14-1004-25","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","3c55c1d08fd94d8f20ecf2e53054b7d7;132751e53cb2e6bc74e4bc3bf4136c69","1034335081;1054146003","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8353586/SRR8353586_2.fastq.gz"
"SRX5164449","data/fastq/SRX5164449_SRR8353587_1.fastq.gz","data/fastq/SRX5164449_SRR8353587_2.fastq.gz","SRR8353587","SRX5164449","SAMN10615526","SRS4173249","PRJNA510445","SRP173922","SRA824991","4-14-1005-10","4-14-1005-10","4-14-1005-10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1005-10","Illumina HiSeq 2000","ILLUMINA","2781266227","15112903","408170","human gut metagenome","4-14-1005-10","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","13d08fbd133c97ae1a633738ed461199;c78fa1c744636d01d5eab0faeb3a662e","799024349;818041500","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8353587/SRR8353587_2.fastq.gz"
"SRX5164450","data/fastq/SRX5164450_SRR8353588_1.fastq.gz","data/fastq/SRX5164450_SRR8353588_2.fastq.gz","SRR8353588","SRX5164450","SAMN10615527","SRS4173250","PRJNA510445","SRP173922","SRA824991","4-14-1006-05","4-14-1006-05","4-14-1006-05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1006-05","Illumina HiSeq 2000","ILLUMINA","4823627904","26164994","408170","human gut metagenome","4-14-1006-05","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","ff14557ef2959651de090bf02fb8660b;4d2ac4d015174fcae5c875b443a07769","1368257329;1401264460","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8353588/SRR8353588_2.fastq.gz"
"SRX5164451","data/fastq/SRX5164451_SRR8353589_1.fastq.gz","data/fastq/SRX5164451_SRR8353589_2.fastq.gz","SRR8353589","SRX5164451","SAMN10615528","SRS4173251","PRJNA510445","SRP173922","SRA824991","4-14-1004-20","4-14-1004-20","4-14-1004-20","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1004-20","Illumina HiSeq 2000","ILLUMINA","2303891281","12496292","408170","human gut metagenome","4-14-1004-20","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","3022eca3e5c7c55d6e6f9203efeb829d;2f8f0b1527d793b40a2fc852c429f2b0","640690774;657239745","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8353589/SRR8353589_2.fastq.gz"
"SRX5164452","data/fastq/SRX5164452_SRR8353590_1.fastq.gz","data/fastq/SRX5164452_SRR8353590_2.fastq.gz","SRR8353590","SRX5164452","SAMN10615529","SRS4173252","PRJNA510445","SRP173922","SRA824991","4-14-1005-05","4-14-1005-05","4-14-1005-05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1005-05","Illumina HiSeq 2000","ILLUMINA","7381693654","40087384","408170","human gut metagenome","4-14-1005-05","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","f2f3f02cd27c3aaf875a4987e2c0cb47;d956f5dfa8a4f6c1234fc5d4f1835c69","2067294337;2110225079","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8353590/SRR8353590_2.fastq.gz"
"SRX5164453","data/fastq/SRX5164453_SRR8353591_1.fastq.gz","data/fastq/SRX5164453_SRR8353591_2.fastq.gz","SRR8353591","SRX5164453","SAMN10615530","SRS4173253","PRJNA510445","SRP173922","SRA824991","4-14-1005-20","4-14-1005-20","4-14-1005-20","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1005-20","Illumina HiSeq 2000","ILLUMINA","2319958570","12567948","408170","human gut metagenome","4-14-1005-20","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","55cf1d556212a107252e8cca2dde1ef1;92c5875419b354781f19c253c9696469","660813302;678866763","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8353591/SRR8353591_2.fastq.gz"
"SRX5164454","data/fastq/SRX5164454_SRR8353592_1.fastq.gz","data/fastq/SRX5164454_SRR8353592_2.fastq.gz","SRR8353592","SRX5164454","SAMN10615531","SRS4173254","PRJNA510445","SRP173922","SRA824991","4-14-1005-25","4-14-1005-25","4-14-1005-25","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1005-25","Illumina HiSeq 2000","ILLUMINA","1910730670","10345105","408170","human gut metagenome","4-14-1005-25","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","467029664264d55ceebad6ed70ad2aed;8964699cccf66b4ea9e4d1b4ed6d8c01","545154741;566399619","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8353592/SRR8353592_2.fastq.gz"
"SRX5164455","data/fastq/SRX5164455_SRR8353593_1.fastq.gz","data/fastq/SRX5164455_SRR8353593_2.fastq.gz","SRR8353593","SRX5164455","SAMN10615532","SRS4173255","PRJNA510445","SRP173922","SRA824991","4-14-1007-25","4-14-1007-25","4-14-1007-25","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1007-25","Illumina HiSeq 2000","ILLUMINA","2366344426","12786560","408170","human gut metagenome","4-14-1007-25","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","0743bcf1236d3f82ed69180a265520c2;0607151ef820c30f34078028e76ac04f","662404449;683696453","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8353593/SRR8353593_2.fastq.gz"
"SRX5164456","data/fastq/SRX5164456_SRR8353594_1.fastq.gz","data/fastq/SRX5164456_SRR8353594_2.fastq.gz","SRR8353594","SRX5164456","SAMN10615533","SRS4173256","PRJNA510445","SRP173922","SRA824991","4-14-1007-10","4-14-1007-10","4-14-1007-10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","4-14-1007-10","Illumina HiSeq 2000","ILLUMINA","2465869148","13403234","408170","human gut metagenome","4-14-1007-10","Illumina HiSeq 2000 paired end sequencing: UWMLBonussub1","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2011","5eebb609f0445d884d2c2889c507f55b;aa8a757e0c1da965c2526a55c9fbde98","708860904;732013183","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8353594/SRR8353594_2.fastq.gz"
