sample,run,group,short_reads_1,short_reads_2
3100266,3100266,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78909_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78909_R2.fastq.gz
3104244,3104244,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78860_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78860_R2.fastq.gz
3104249,3104249,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78861_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78861_R2.fastq.gz
3104260,3104260,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80303_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80303_R2.fastq.gz
3104188,3104188,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80325_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80325_R2.fastq.gz
3104186,3104186,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78732_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78732_R2.fastq.gz
3104238,3104238,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80404_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80404_R2.fastq.gz
3104296,3104296,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78728_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78728_R2.fastq.gz
3104156,3104156,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78744_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78744_R2.fastq.gz
3100418,3100418,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78795_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78795_R2.fastq.gz
3100416,3100416,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78794_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78794_R2.fastq.gz
3104054,3104054,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78567_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78567_R2.fastq.gz
3104350,3104350,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78842_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78842_R2.fastq.gz
3104114,3104114,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78648_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78648_R2.fastq.gz
3104056,3104056,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78568_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78568_R2.fastq.gz
3104118,3104118,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80613_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80613_R2.fastq.gz
3104257,3104257,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80397_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80397_R2.fastq.gz
3104115,3104115,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78649_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78649_R2.fastq.gz
3104328,3104328,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78496_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78496_R2.fastq.gz
3104255,3104255,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78746_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78746_R2.fastq.gz
3104343,3104343,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80526_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80526_R2.fastq.gz
3104342,3104342,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80282_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80282_R2.fastq.gz
3104219,3104219,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80423_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80423_R2.fastq.gz
3104025,3104025,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80342_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80342_R2.fastq.gz
3104181,3104181,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69197_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69197_R2.fastq.gz
3104178,3104178,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78735_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78735_R2.fastq.gz
3104061,3104061,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78570_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78570_R2.fastq.gz
3104062,3104062,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78571_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78571_R2.fastq.gz
3104102,3104102,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80355_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80355_R2.fastq.gz
3104277,3104277,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80351_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80351_R2.fastq.gz
3104278,3104278,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80264_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80264_R2.fastq.gz
3104112,3104112,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80383_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80383_R2.fastq.gz
3104111,3104111,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78548_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78548_R2.fastq.gz
3100483,3100483,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78802_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78802_R2.fastq.gz
3104303,3104303,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80389_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80389_R2.fastq.gz
3100431,3100431,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78788_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78788_R2.fastq.gz
3100433,3100433,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78789_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78789_R2.fastq.gz
3104210,3104210,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78640_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78640_R2.fastq.gz
3104344,3104344,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80290_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80290_R2.fastq.gz
3104067,3104067,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78572_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78572_R2.fastq.gz
3104261,3104261,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80271_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80271_R2.fastq.gz
3104308,3104308,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69182_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69182_R2.fastq.gz
3104084,3104084,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78553_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78553_R2.fastq.gz
3104150,3104150,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69199_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69199_R2.fastq.gz
3104151,3104151,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78740_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78740_R2.fastq.gz
3104152,3104152,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78741_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78741_R2.fastq.gz
3104207,3104207,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78637_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78637_R2.fastq.gz
3104208,3104208,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78638_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78638_R2.fastq.gz
3104235,3104235,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78894_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78894_R2.fastq.gz
3104233,3104233,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78893_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78893_R2.fastq.gz
3104197,3104197,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78642_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78642_R2.fastq.gz
3104311,3104311,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78661_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78661_R2.fastq.gz
3104316,3104316,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78662_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78662_R2.fastq.gz
3108942,3108942,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69291_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69291_R2.fastq.gz
3101953,3101953,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69253_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69253_R2.fastq.gz
3102081,3102081,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69274_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69274_R2.fastq.gz
3102078,3102078,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69273_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69273_R2.fastq.gz
3101950,3101950,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69286_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69286_R2.fastq.gz
3117592,3117592,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69167_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69167_R2.fastq.gz
3117584,3117584,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69166_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69166_R2.fastq.gz
3101924,3101924,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80503_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80503_R2.fastq.gz
3117525,3117525,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80409_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80409_R2.fastq.gz
3109028,3109028,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69280_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69280_R2.fastq.gz
3000602,3000602,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69265_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69265_R2.fastq.gz
3101868,3101868,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80479_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80479_R2.fastq.gz
3103033,3103033,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80476_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80476_R2.fastq.gz
3104940,3104940,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80598_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80598_R2.fastq.gz
3100015,3100015,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80459_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80459_R2.fastq.gz
3119467,3119467,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78713_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78713_R2.fastq.gz
3119496,3119496,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78885_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78885_R2.fastq.gz
3119485,3119485,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80384_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80384_R2.fastq.gz
3119484,3119484,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78714_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78714_R2.fastq.gz
3103387,3103387,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80371_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80371_R2.fastq.gz
3101540,3101540,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80464_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80464_R2.fastq.gz
3109606,3109606,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80542_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80542_R2.fastq.gz
3105185,3105185,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69295_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69295_R2.fastq.gz
3109701,3109701,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69154_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69154_R2.fastq.gz
3119562,3119562,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80433_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80433_R2.fastq.gz
3109699,3109699,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78512_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78512_R2.fastq.gz
3105281,3105281,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80579_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80579_R2.fastq.gz
3119644,3119644,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80301_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80301_R2.fastq.gz
3109684,3109684,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78513_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78513_R2.fastq.gz
3105284,3105284,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80585_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80585_R2.fastq.gz
3119777,3119777,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80286_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80286_R2.fastq.gz
3105460,3105460,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80615_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80615_R2.fastq.gz
3119784,3119784,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78631_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78631_R2.fastq.gz
3105485,3105485,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80508_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80508_R2.fastq.gz
3101574,3101574,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80594_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80594_R2.fastq.gz
3103859,3103859,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80378_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80378_R2.fastq.gz
3116513,3116513,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69183_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69183_R2.fastq.gz
3116510,3116510,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78577_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78577_R2.fastq.gz
3101776,3101776,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80487_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80487_R2.fastq.gz
3100028,3100028,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80488_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80488_R2.fastq.gz
3101779,3101779,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80599_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80599_R2.fastq.gz
3103779,3103779,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80278_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80278_R2.fastq.gz
3116659,3116659,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80452_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80452_R2.fastq.gz
3119945,3119945,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80435_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80435_R2.fastq.gz
3102049,3102049,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69268_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69268_R2.fastq.gz
3108919,3108919,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69287_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69287_R2.fastq.gz
3116852,3116852,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69153_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69153_R2.fastq.gz
3119935,3119935,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80377_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80377_R2.fastq.gz
3102072,3102072,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80497_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80497_R2.fastq.gz
3102075,3102075,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80529_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80529_R2.fastq.gz
3101595,3101595,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80472_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80472_R2.fastq.gz
3105063,3105063,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80517_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80517_R2.fastq.gz
3116803,3116803,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78511_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78511_R2.fastq.gz
3102415,3102415,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80507_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80507_R2.fastq.gz
3116802,3116802,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78519_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78519_R2.fastq.gz
3101619,3101619,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80543_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80543_R2.fastq.gz
3104884,3104884,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80604_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80604_R2.fastq.gz
3101625,3101625,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80456_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80456_R2.fastq.gz
3109711,3109711,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78518_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78518_R2.fastq.gz
3104942,3104942,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80592_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80592_R2.fastq.gz
3101631,3101631,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80605_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80605_R2.fastq.gz
3101649,3101649,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80536_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80536_R2.fastq.gz
3102461,3102461,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80531_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80531_R2.fastq.gz
3117076,3117076,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78555_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78555_R2.fastq.gz
3103098,3103098,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80484_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80484_R2.fastq.gz
3109529,3109529,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80376_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80376_R2.fastq.gz
3102435,3102435,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80515_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80515_R2.fastq.gz
3102438,3102438,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80523_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80523_R2.fastq.gz
3120263,3120263,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78614_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78614_R2.fastq.gz
3103145,3103145,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80390_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80390_R2.fastq.gz
3103142,3103142,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80382_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80382_R2.fastq.gz
3117055,3117055,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80386_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80386_R2.fastq.gz
3109411,3109411,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80277_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80277_R2.fastq.gz
3109414,3109414,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78530_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78530_R2.fastq.gz
3117021,3117021,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78824_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78824_R2.fastq.gz
3117020,3117020,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78618_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78618_R2.fastq.gz
3109758,3109758,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78666_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78666_R2.fastq.gz
3109484,3109484,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69233_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69233_R2.fastq.gz
3117110,3117110,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69175_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69175_R2.fastq.gz
3117109,3117109,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78603_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78603_R2.fastq.gz
3117144,3117144,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78557_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78557_R2.fastq.gz
3120408,3120408,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80380_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80380_R2.fastq.gz
3120524,3120524,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80353_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80353_R2.fastq.gz
3109817,3109817,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78668_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78668_R2.fastq.gz
3109814,3109814,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78667_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78667_R2.fastq.gz
3120447,3120447,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80343_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80343_R2.fastq.gz
3105214,3105214,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80509_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80509_R2.fastq.gz
3117113,3117113,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78602_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78602_R2.fastq.gz
3109676,3109676,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78514_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78514_R2.fastq.gz
3117170,3117170,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78595_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78595_R2.fastq.gz
3109673,3109673,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78508_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78508_R2.fastq.gz
3109540,3109540,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80330_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80330_R2.fastq.gz
3105263,3105263,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69151_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69151_R2.fastq.gz
3117174,3117174,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80403_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80403_R2.fastq.gz
3117177,3117177,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69171_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69171_R2.fastq.gz
3109690,3109690,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78515_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78515_R2.fastq.gz
3105127,3105127,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80588_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80588_R2.fastq.gz
3117279,3117279,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78886_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78886_R2.fastq.gz
