sample,run_accession,instrument_platform,fastq_1,fastq_2
3104257,3104257,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80397_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80397_R2.fastq.gz
3104115,3104115,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78649_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78649_R2.fastq.gz
3104328,3104328,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78496_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78496_R2.fastq.gz
3104255,3104255,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78746_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78746_R2.fastq.gz
3104343,3104343,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80526_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80526_R2.fastq.gz
3104342,3104342,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80282_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80282_R2.fastq.gz
3104219,3104219,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80423_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80423_R2.fastq.gz
3104025,3104025,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80342_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80342_R2.fastq.gz
3104181,3104181,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69197_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69197_R2.fastq.gz
3104178,3104178,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78735_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78735_R2.fastq.gz
3104061,3104061,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78570_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78570_R2.fastq.gz
3104062,3104062,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78571_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78571_R2.fastq.gz
3104102,3104102,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80355_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80355_R2.fastq.gz
3104277,3104277,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80351_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80351_R2.fastq.gz
3104278,3104278,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80264_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80264_R2.fastq.gz
3104112,3104112,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80383_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80383_R2.fastq.gz
3104111,3104111,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78548_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78548_R2.fastq.gz
3100483,3100483,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78802_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78802_R2.fastq.gz
3104303,3104303,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80389_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80389_R2.fastq.gz
3100431,3100431,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78788_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78788_R2.fastq.gz
3100433,3100433,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78789_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78789_R2.fastq.gz
3104210,3104210,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78640_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78640_R2.fastq.gz
3104344,3104344,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80290_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80290_R2.fastq.gz
3104067,3104067,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78572_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78572_R2.fastq.gz
3104261,3104261,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80271_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80271_R2.fastq.gz
3104308,3104308,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69182_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69182_R2.fastq.gz
3104084,3104084,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78553_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78553_R2.fastq.gz
3104150,3104150,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69199_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69199_R2.fastq.gz
3104151,3104151,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78740_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78740_R2.fastq.gz
3104152,3104152,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78741_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78741_R2.fastq.gz
3104207,3104207,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78637_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78637_R2.fastq.gz
3104208,3104208,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78638_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78638_R2.fastq.gz
3104235,3104235,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78894_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78894_R2.fastq.gz
3104233,3104233,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78893_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78893_R2.fastq.gz
3104197,3104197,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78642_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78642_R2.fastq.gz
3104311,3104311,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78661_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78661_R2.fastq.gz
3104316,3104316,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78662_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78662_R2.fastq.gz
3108942,3108942,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69291_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69291_R2.fastq.gz
3101953,3101953,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69253_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69253_R2.fastq.gz
3102081,3102081,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69274_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69274_R2.fastq.gz
3102078,3102078,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69273_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69273_R2.fastq.gz
3101950,3101950,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69286_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69286_R2.fastq.gz
3117592,3117592,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69167_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69167_R2.fastq.gz
3117584,3117584,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69166_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69166_R2.fastq.gz
3101924,3101924,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80503_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80503_R2.fastq.gz
3117525,3117525,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80409_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80409_R2.fastq.gz
3109028,3109028,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69280_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69280_R2.fastq.gz
3000602,3000602,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69265_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69265_R2.fastq.gz
3101868,3101868,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80479_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80479_R2.fastq.gz
3103033,3103033,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80476_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80476_R2.fastq.gz
3104940,3104940,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80598_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80598_R2.fastq.gz
3100015,3100015,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80459_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80459_R2.fastq.gz
3119467,3119467,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78713_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78713_R2.fastq.gz
3119496,3119496,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78885_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78885_R2.fastq.gz
3119485,3119485,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80384_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80384_R2.fastq.gz
3119484,3119484,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78714_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78714_R2.fastq.gz
3103387,3103387,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80371_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80371_R2.fastq.gz
3101540,3101540,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80464_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80464_R2.fastq.gz
3109606,3109606,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80542_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80542_R2.fastq.gz
3105185,3105185,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69295_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69295_R2.fastq.gz
3109701,3109701,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69154_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69154_R2.fastq.gz
3119562,3119562,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80433_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80433_R2.fastq.gz
3109699,3109699,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78512_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78512_R2.fastq.gz
3105281,3105281,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80579_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80579_R2.fastq.gz
3119644,3119644,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80301_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80301_R2.fastq.gz
3109684,3109684,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78513_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78513_R2.fastq.gz
3105284,3105284,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80585_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80585_R2.fastq.gz
3119777,3119777,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80286_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80286_R2.fastq.gz
3105460,3105460,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80615_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80615_R2.fastq.gz
3119784,3119784,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78631_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78631_R2.fastq.gz
3105485,3105485,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80508_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80508_R2.fastq.gz
3101574,3101574,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80594_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80594_R2.fastq.gz
3103859,3103859,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80378_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80378_R2.fastq.gz
3116513,3116513,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69183_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69183_R2.fastq.gz
3116510,3116510,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78577_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78577_R2.fastq.gz
3101776,3101776,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80487_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80487_R2.fastq.gz
3100028,3100028,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80488_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80488_R2.fastq.gz
3101779,3101779,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80599_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80599_R2.fastq.gz
3103779,3103779,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80278_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80278_R2.fastq.gz
3116659,3116659,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80452_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80452_R2.fastq.gz
3119945,3119945,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80435_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80435_R2.fastq.gz
3102049,3102049,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69268_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69268_R2.fastq.gz
3108919,3108919,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69287_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69287_R2.fastq.gz
3116852,3116852,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69153_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69153_R2.fastq.gz
3119935,3119935,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80377_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80377_R2.fastq.gz
3102072,3102072,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80497_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80497_R2.fastq.gz
3102075,3102075,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80529_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80529_R2.fastq.gz
3101595,3101595,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80472_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80472_R2.fastq.gz
3105063,3105063,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80517_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80517_R2.fastq.gz
3116803,3116803,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78511_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78511_R2.fastq.gz
3102415,3102415,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80507_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80507_R2.fastq.gz
3116802,3116802,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78519_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78519_R2.fastq.gz
3101619,3101619,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80543_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80543_R2.fastq.gz
3104884,3104884,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80604_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80604_R2.fastq.gz
3101625,3101625,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80456_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80456_R2.fastq.gz
3109711,3109711,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78518_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78518_R2.fastq.gz
3104942,3104942,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80592_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80592_R2.fastq.gz
3101631,3101631,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80605_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80605_R2.fastq.gz
3101649,3101649,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80536_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80536_R2.fastq.gz
3102461,3102461,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80531_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80531_R2.fastq.gz
3117076,3117076,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78555_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78555_R2.fastq.gz
3103098,3103098,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80484_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80484_R2.fastq.gz
3109529,3109529,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80376_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80376_R2.fastq.gz
3102435,3102435,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80515_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80515_R2.fastq.gz
3102438,3102438,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80523_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80523_R2.fastq.gz
3120263,3120263,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78614_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78614_R2.fastq.gz
3103145,3103145,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80390_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80390_R2.fastq.gz
3103142,3103142,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80382_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80382_R2.fastq.gz
3117055,3117055,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80386_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80386_R2.fastq.gz
3109411,3109411,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80277_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80277_R2.fastq.gz
3109414,3109414,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78530_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78530_R2.fastq.gz
3117021,3117021,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78824_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78824_R2.fastq.gz
3117020,3117020,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78618_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78618_R2.fastq.gz
3109758,3109758,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78666_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78666_R2.fastq.gz
3109484,3109484,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69233_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69233_R2.fastq.gz
3117110,3117110,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69175_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69175_R2.fastq.gz
3117109,3117109,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78603_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78603_R2.fastq.gz
3117144,3117144,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78557_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78557_R2.fastq.gz
3120408,3120408,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80380_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80380_R2.fastq.gz
3120524,3120524,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80353_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80353_R2.fastq.gz
3109817,3109817,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78668_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78668_R2.fastq.gz
3109814,3109814,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78667_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78667_R2.fastq.gz
3120447,3120447,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80343_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80343_R2.fastq.gz
3105214,3105214,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80509_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80509_R2.fastq.gz
3117113,3117113,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78602_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78602_R2.fastq.gz
3109676,3109676,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78514_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78514_R2.fastq.gz
3117170,3117170,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78595_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78595_R2.fastq.gz
3109673,3109673,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78508_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78508_R2.fastq.gz
3109540,3109540,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80330_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80330_R2.fastq.gz
3105263,3105263,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69151_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69151_R2.fastq.gz
3117174,3117174,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80403_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80403_R2.fastq.gz
3117177,3117177,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69171_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69171_R2.fastq.gz
3109690,3109690,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78515_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78515_R2.fastq.gz
3105127,3105127,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80588_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80588_R2.fastq.gz
3117279,3117279,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78886_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78886_R2.fastq.gz
3116450,3116450,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80373_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80373_R2.fastq.gz
3120559,3120559,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80416_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80416_R2.fastq.gz
3109831,3109831,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78578_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78578_R2.fastq.gz
3117380,3117380,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45223_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45223_R2.fastq.gz
3104913,3104913,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45225_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45225_R2.fastq.gz
3105379,3105379,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45239_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45239_R2.fastq.gz
3105378,3105378,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45240_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45240_R2.fastq.gz
